id,source,target,relation,source_text
E272,P204,L247,TRAVEL,眞言請益僧眞濟等。僅作書答云。柁折棚落。潮溢人溺。
E273,E718,P092,HAS_SUBJECT,遣唐大使從四位上多治比眞人廣成等拜朝。
E274,E718,L193,AT_LOCATION,遣唐大使從四位上多治比眞人廣成等拜朝。
E275,P092,L193,PARTICIPATE,遣唐大使從四位上多治比眞人廣成等拜朝。
E276,E719,C023,HAS_SUBJECT,送日本國僧戒融。令達本郷已畢。
E277,E719,L193,HAS_OBJECT,送日本國僧戒融。令達本郷已畢。
E278,E719,L193,AT_LOCATION,送日本國僧戒融。令達本郷已畢。
E279,C023,L193,TRAVEL,送日本國僧戒融。令達本郷已畢。
E280,E721,L132,HAS_SUBJECT,令大宰府進上自大唐所奉請大元帥畫像。
E281,E721,C016,HAS_OBJECT,令大宰府進上自大唐所奉請大元帥畫像。
E282,E721,L132,AT_LOCATION,令大宰府進上自大唐所奉請大元帥畫像。
E283,L132,C016,INTRODUCE,令大宰府進上自大唐所奉請大元帥畫像。
E284,E722,P255,HAS_SUBJECT,遣唐大使藤原常嗣朝臣等率七隻船。廻着肥前國松浦郡生属嶋。
E285,E722,L284,HAS_OBJECT,遣唐大使藤原常嗣朝臣等率七隻船。廻着肥前國松浦郡生属嶋。
E286,E722,L284,AT_LOCATION,遣唐大使藤原常嗣朝臣等率七隻船。廻着肥前國松浦郡生属嶋。
E287,P255,L284,TRAVEL,遣唐大使藤原常嗣朝臣等率七隻船。廻着肥前國松浦郡生属嶋。
E288,E723,P255,HAS_SUBJECT,以遣唐大使參議從四位上藤原朝臣常嗣爲兼備中權守。
E289,E723,L193,AT_LOCATION,以遣唐大使參議從四位上藤原朝臣常嗣爲兼備中權守。
E290,P255,L193,PARTICIPATE,以遣唐大使參議從四位上藤原朝臣常嗣爲兼備中權守。
E291,E724,P067,HAS_SUBJECT,發遣大唐大使小山上吉士長丹，副使小乙上吉士駒。
E292,E724,L193,AT_LOCATION,發遣大唐大使小山上吉士長丹，副使小乙上吉士駒。
E293,P067,L193,PARTICIPATE,發遣大唐大使小山上吉士長丹，副使小乙上吉士駒。
E294,E725,P068,HAS_SUBJECT,副使小乙上吉士駒。
E295,E725,L193,AT_LOCATION,副使小乙上吉士駒。
E296,P068,L193,PARTICIPATE,副使小乙上吉士駒。
E297,E726,L310,HAS_SUBJECT,學問僧道嚴、道通、道光、惠施、覺勝、辨正、惠照、僧忍、知聰、道昭、定惠...并一百廿人。
E298,E727,P099,HAS_SUBJECT,靈龜二年。入唐請益。凝滯之處。多有發明。
E299,E728,P213,HAS_SUBJECT,延暦廿三年入唐留學。遇青龍寺惠果和尚。禀學眞言。
E300,E729,P213,HAS_SUBJECT,遇青龍寺惠果和尚。禀學眞言。其宗旨義味莫不該通。
E301,E729,P149,HAS_OBJECT,遇青龍寺惠果和尚。禀學眞言。其宗旨義味莫不該通。
E302,E729,L331,AT_LOCATION,遇青龍寺惠果和尚。禀學眞言。其宗旨義味莫不該通。
E303,E730,P213,HAS_SUBJECT,遂懷法寳。歸來本朝。啓秘密之門。弘大日之化。
E304,E730,C029,HAS_OBJECT,遂懷法寳。歸來本朝。啓秘密之門。弘大日之化。
E305,E730,L193,AT_LOCATION,遂懷法寳。歸來本朝。啓秘密之門。弘大日之化。
E306,P213,C029,INTRODUCE,遂懷法寳。歸來本朝。啓秘密之門。弘大日之化。
E307,P213,L193,INTRODUCE,遂懷法寳。歸來本朝。啓秘密之門。弘大日之化。
E308,E732,G052,HAS_SUBJECT,遣唐第四船來泊薩摩國甑嶋郡。
E309,E732,P253,HAS_OBJECT,遣唐第四船來泊薩摩國甑嶋郡。
E310,E732,P253,AT_LOCATION,遣唐第四船來泊薩摩國甑嶋郡。
E311,G052,P253,TRAVEL,遣唐第四船來泊薩摩國甑嶋郡。
E312,E733,G047,HAS_SUBJECT,第一船海中中斷。舳艫各分。
E313,E733,L247,AT_LOCATION,第一船海中中斷。舳艫各分。
E314,E734,G051,HAS_SUBJECT,第二船到泊薩摩國出水郡。
E315,E734,P251,HAS_OBJECT,第二船到泊薩摩國出水郡。
E316,E734,P251,AT_LOCATION,第二船到泊薩摩國出水郡。
E317,G051,P251,TRAVEL,第二船到泊薩摩國出水郡。
E318,E735,G048,HAS_SUBJECT,遣唐第三舶漂着對馬嶋上縣郡南浦舶上唯有三人。
E319,E735,L153,HAS_OBJECT,遣唐第三舶漂着對馬嶋上縣郡南浦舶上唯有三人。
E320,E735,L153,AT_LOCATION,遣唐第三舶漂着對馬嶋上縣郡南浦舶上唯有三人。
E321,G048,L153,TRAVEL,遣唐第三舶漂着對馬嶋上縣郡南浦舶上唯有三人。
E322,E736,P220,HAS_SUBJECT,正四位下粟田朝臣眞人自唐國至。初至唐時...荅曰。是大周楚州塩城縣界也。
E323,E736,L120,HAS_OBJECT,正四位下粟田朝臣眞人自唐國至。初至唐時...荅曰。是大周楚州塩城縣界也。
E324,E736,L237,AT_LOCATION,正四位下粟田朝臣眞人自唐國至。初至唐時...荅曰。是大周楚州塩城縣界也。
E325,P220,L120,TRAVEL,正四位下粟田朝臣眞人自唐國至。初至唐時...荅曰。是大周楚州塩城縣界也。
E326,P220,L237,TRAVEL,正四位下粟田朝臣眞人自唐國至。初至唐時...荅曰。是大周楚州塩城縣界也。
E327,E737,P048,HAS_SUBJECT,天台宗入唐請益僧圓仁。將弟子僧性海惟正等。去年十月駕新羅商船。來著鎭西府。▼是日歸朝。
E328,E737,L193,HAS_OBJECT,天台宗入唐請益僧圓仁。將弟子僧性海惟正等。去年十月駕新羅商船。來著鎭西府。▼是日歸朝。
E329,E737,L318,AT_LOCATION,天台宗入唐請益僧圓仁。將弟子僧性海惟正等。去年十月駕新羅商船。來著鎭西府。▼是日歸朝。
E330,P048,L318,TRAVEL,天台宗入唐請益僧圓仁。將弟子僧性海惟正等。去年十月駕新羅商船。來著鎭西府。▼是日歸朝。
E331,E738,P091,HAS_SUBJECT,遣唐押使從四位下多治比眞人。
E332,E738,L193,AT_LOCATION,遣唐押使從四位下多治比眞人。
E333,P091,L193,PARTICIPATE,遣唐押使從四位下多治比眞人。
E334,E739,P255,HAS_SUBJECT,遣唐大使參議右大弁從四位上藤原朝臣常嗣爲兼近江權守。
E335,E739,L193,AT_LOCATION,遣唐大使參議右大弁從四位上藤原朝臣常嗣爲兼近江權守。
E336,E740,G038,HAS_SUBJECT,遣唐使第一第四舶廻着肥前國之状。
E337,E740,P233,HAS_OBJECT,遣唐使第一第四舶廻着肥前國之状。
E338,E740,P233,AT_LOCATION,遣唐使第一第四舶廻着肥前國之状。
E339,G038,P233,TRAVEL,遣唐使第一第四舶廻着肥前國之状。
E340,E741,G035,HAS_SUBJECT,兩舶摧殘。更須改營。
E341,E741,P233,AT_LOCATION,兩舶摧殘。更須改營。
E342,G035,P233,TRAVEL,兩舶摧殘。更須改營。
E343,E002,P083,HAS_SUBJECT,圓珍奉詔入唐。傳得眞言天台兩宗教文。
E344,E003,P136,HAS_SUBJECT,天平五年隨大使多治比眞人廣成入唐。
E345,E004,G017,HAS_SUBJECT,六年十月事畢却歸。四船同發從蘇州入海。悪風忽起彼此相失。廣成之船一百一十五人漂着崑崙國。
E346,E004,P129,HAS_OBJECT,六年十月事畢却歸。四船同發從蘇州入海。悪風忽起彼此相失。廣成之船一百一十五人漂着崑崙國。
E347,E004,P129,AT_LOCATION,六年十月事畢却歸。四船同發從蘇州入海。悪風忽起彼此相失。廣成之船一百一十五人漂着崑崙國。
E348,G017,P129,TRAVEL,六年十月事畢却歸。四船同發從蘇州入海。悪風忽起彼此相失。廣成之船一百一十五人漂着崑崙國。
E349,E005,P136,HAS_SUBJECT,請取渤海路歸朝。天子許之。給船粮發遣。十年三月。從登州入海。五月到渤海界。
E350,E005,L193,HAS_OBJECT,請取渤海路歸朝。天子許之。給船粮發遣。十年三月。從登州入海。五月到渤海界。
E351,E005,L256,AT_LOCATION,請取渤海路歸朝。天子許之。給船粮發遣。十年三月。從登州入海。五月到渤海界。
E352,P136,L193,TRAVEL,請取渤海路歸朝。天子許之。給船粮發遣。十年三月。從登州入海。五月到渤海界。
E353,P136,L256,TRAVEL,請取渤海路歸朝。天子許之。給船粮發遣。十年三月。從登州入海。五月到渤海界。
E354,E006,P048,HAS_SUBJECT,到五台而問津。
E355,E006,L018,HAS_OBJECT,到五台而問津。
E356,E006,L018,AT_LOCATION,到五台而問津。
E357,P048,L018,TRAVEL,到五台而問津。
E358,E007,P204,HAS_SUBJECT,承和之初。遣使聘唐。眞濟奉朝命。隨使渡海。
E359,E008,P204,HAS_SUBJECT,中途漂蕩。船舶破裂。眞濟纔駕一筏。随波而去...凡在海上廿三日。
E360,E008,L247,AT_LOCATION,中途漂蕩。船舶破裂。眞濟纔駕一筏。随波而去...凡在海上廿三日。
E361,E009,P013,AT_LOCATION,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月"
E362,E010,P012,HAS_SUBJECT,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊"
E363,E010,G002,AT_LOCATION,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊"
E364,P012,G002,TRAVEL,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊"
E365,E011,L058,HAS_SUBJECT,守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬
E366,E011,G002,AT_LOCATION,守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬
E367,L058,G002,TRAVEL,守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬
E368,E013,L058,HAS_SUBJECT,前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E369,E013,L002,AT_LOCATION,前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E370,L058,L002,TRAVEL,前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E371,E014,L058,HAS_SUBJECT,娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E372,E014,L170,AT_LOCATION,娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E373,L058,L170,TRAVEL,娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E374,E015,L333,AT_LOCATION,同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月十六日。發赴上都。至高武縣。有中書門下勅牒。爲路次乏車馬。減却人數。定廿人。正月十三日。到長安。即遣内使
E375,E016,P138,HAS_SUBJECT,摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月
E376,E016,G002,AT_LOCATION,摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月
E377,P138,G002,TRAVEL,摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海。七月三日着泊揚州海陵縣。八月廿九日。到揚州大都督府。即節度使陳少遊且奏且放。六十五人入京。十月
E378,E017,P063,HAS_SUBJECT,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海"
E379,E017,P197,AT_LOCATION,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海"
E380,P063,P197,TRAVEL,"餘人而來歸。
乙夘。第二船到泊薩摩國出水郡。又第一船海中中斷。舳艫各分。主神津守宿祢國麻呂。并唐判官等五十六人。乘其艫而着甑嶋郡。判官大伴宿祢繼人。并前入唐大使藤原朝臣河清之女喜娘等■一人。乘其舳而着肥後國天草郡。繼人等上奏言。繼人等去年六月廿四日。四船同入海"
